website,cdns,cdn_types,uses_third_party,critical_dependency,redundant,mult_third,step_id
aliexpress.com,akamai,"{""akamai"": ""private""}",False,False,False,False,"step 6, "
alightcreative.com,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
alikunlun.com,alibaba,"{""alibaba"": ""private""}",False,False,False,False,"step 2, "
alikunlun.net,alibaba,"{""alibaba"": ""private""}",False,False,False,False,"step 2, "
aliluminescent.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
alitools.io,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
alive5.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
alivecdn.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
alivecordoba.cfd,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
aliyun-inc.com,alibaba,"{""alibaba"": ""private""}",False,False,False,False,"step 2, "
aliyun.com,alibaba,"{""alibaba"": ""private""}",False,False,False,False,"step 2, "
aliyuncs.com,alibaba,"{""alibaba"": ""private""}",False,False,False,False,"step 2, "
aliyunlivetest.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
alkora.app,cloudflare|google,"{""cloudflare"": ""private"", ""google"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
allarchivecenter.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
allen.in,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
allenpress.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
allfilesproof.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
alloy.ch,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
allpoetry.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
allrecordhub.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
allscripts.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
allstarlink.org,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
almamedia.fi,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
alocdn.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
alohafind.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
alphanews.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
alpsport.com.au,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
alright.network,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
alt.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
altenens.is,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
alternate.de,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
althea.org,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
altusplatform.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
alvaroapoio.com.br,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
am.com.mx,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
amahi.org,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
amaicdn.com,cloudflare|upyun,"{""cloudflare"": ""private"", ""upyun"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
amandahugnkiss.org,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
amanoteam.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
amat.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
amazee.io,amazon|fastly,"{""amazon"": ""private"", ""fastly"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
amazon-ads-attestation.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon-adsystem.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon-corp.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon-dss.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon-value-service.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.ae,amazon|akamai,"{""amazon"": ""private"", ""akamai"": ""private""}",False,False,True,False,"step 3, step 6, "
amazon.ca,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.cn,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.co.jp,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.co.uk,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.co.za,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.com.au,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.com.be,amazon|akamai,"{""amazon"": ""private"", ""akamai"": ""private""}",False,False,True,False,"step 3, step 6, "
amazon.com.br,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.com.hr,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.com.mx,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.com.tr,amazon|akamai,"{""amazon"": ""private"", ""akamai"": ""private""}",False,False,True,False,"step 3, step 6, "
amazon.de,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.dev,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.eg,amazon|akamai,"{""amazon"": ""private"", ""akamai"": ""private""}",False,False,True,False,"step 3, step 6, "
amazon.es,amazon|akamai,"{""amazon"": ""private"", ""akamai"": ""private""}",False,False,True,False,"step 3, step 6, "
amazon.eu,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.fr,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.ie,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.in,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.it,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.jobs,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.jp,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.nl,amazon|akamai,"{""amazon"": ""private"", ""akamai"": ""private""}",False,False,True,False,"step 3, step 6, "
amazon.pl,amazon|akamai,"{""amazon"": ""private"", ""akamai"": ""private""}",False,False,True,False,"step 3, step 6, "
amazon.sa,amazon|akamai,"{""amazon"": ""private"", ""akamai"": ""private""}",False,False,True,False,"step 3, step 6, "
amazon.science,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.se,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazon.sg,amazon|akamai,"{""amazon"": ""private"", ""akamai"": ""private""}",False,False,True,False,"step 3, step 6, "
amazon.work,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonalexa.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonappstream.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonaws-us-gov.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonaws.cn,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonaws.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 2, "
amazonaws.com.cn,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonaws.eu,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonbot.amazon,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazoncognito.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazoncrl.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazondevices.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazone-s3.com,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
amazonfiretvapp.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonforum.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazongames.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonlightsail.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonlinux.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonmusic.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonoperations.app,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonses.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonsilk.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazontrust.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonvideo.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonworkdocs.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amazonworkspaces.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
ambeed.com,akamai,"{""akamai"": ""private""}",False,False,False,False,"step 6, "
ambrahealth.com,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
ameblo.jp,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
americamagazine.org,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
amherst.edu,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
amion.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
amo.co,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
amocrm.com,digicert,"{""digicert"": ""private""}",False,False,False,False,"step 5 (SOA), "
amolive.net,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
amplitude.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
ampproject.org,google,"{""google"": ""private""}",False,False,False,False,"step 2, "
ams360.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
amuselabs.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
amyosport.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
amzn.eu,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amzn.to,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amzndns.co.uk,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amzndns.net,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
amzndns.org,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
analvids.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
andata.ru,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
andoverlibraryohio.org,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 5 (SOA), "
android-firebase.com,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
android.biz,google,"{""google"": ""private""}",False,False,False,False,"step 3, "
android.com,google,"{""google"": ""private""}",False,False,False,False,"step 3, "
androidauthority.com,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
androidayuda.com,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
androidblip.com,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
androidcentral.com,google|amazon|fastly,"{""google"": ""private"", ""amazon"": ""third"", ""fastly"": ""third""}",True,False,True,True,"step 3, step 5 (SOA), step 6, "
androidfilehost.com,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
androidforums.com,google,"{""google"": ""private""}",False,False,False,False,"step 3, "
androidheadlines.com,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
androidout.com,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
androidpolice.com,google,"{""google"": ""private""}",False,False,False,False,"step 3, "
androidrepublic.org,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
androidsis.com,google|cloudflare,"{""google"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
androidtv.com,google,"{""google"": ""private""}",False,False,False,False,"step 3, "
ang-content.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
angolacables.co.ao,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
aninebing.com,microsoft|shopify,"{""microsoft"": ""private"", ""shopify"": ""third""}",True,False,True,False,"step 3, step 6, "
ankiweb.net,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
anna.center,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
anna.money,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
anonch.org,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
anotherboring.top,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
anticheatexpert.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
antigravity.google,google,"{""google"": ""private""}",False,False,False,False,"step 1, "
anubisgamehobby.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
anybunny.org,bunnycdn|cloudflare,"{""bunnycdn"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
anyfund.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
anylang.net,bunnycdn,"{""bunnycdn"": ""private""}",False,False,False,False,"step 5 (SOA), "
anymarket.com.br,amazon|twitter,"{""amazon"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
anytech365.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
anytype.io,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
anzu-rtb.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
aocde.com,chuangcache,"{""chuangcache"": ""private""}",False,False,False,False,"step 2, "
apartmentguide.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
apester.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
api.aws,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 3, "
apidatax.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
apilayer.net,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
apinmo.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
apisplus.live,microsoft|bunnycdn,"{""microsoft"": ""private"", ""bunnycdn"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
apiture.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
apk.live,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
apktorrents.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
aplicativo.net,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
app.delivery,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
app.google,google,"{""google"": ""private""}",False,False,False,False,"step 1, "
appachat.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
